,EmployeeID,Attrition,Age,HomeToWork,HourlnWeek,Involvement,WorkLifeBalance,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,WorkExperience,LastPromotion,CurrentProfile,MonthlyIncome,TravelProfile_Rarely,TravelProfile_Yes,Department_Analytics,Department_Marketing,Department_Sales,EducationField_CA,EducationField_Engineer,EducationField_MBA,EducationField_Marketing Diploma,EducationField_Statistics,Gender_F,Gender_M,Designation_AVP,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,MaritalStatus_Married,MaritalStatus_Single
2303,5112304,1.0,41.0,21.0,70.0,3,1,4,0,1,1,27.0,4.0,0.0,2.0,18140.0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2304,5112305,0.0,43.0,3.0,73.0,3,5,1,1,1,1,19.0,10.0,8.0,8.0,22847.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2305,5112306,1.0,36.0,1.0,67.0,4,1,4,1,1,1,16.0,3.0,1.0,2.0,17174.0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2306,5112307,1.0,31.0,9.0,34.0,4,5,4,0,1,0,17.0,1.0,0.0,0.0,16261.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
2307,5112308,0.0,44.0,31.0,74.0,1,2,3,0,5,0,18.0,19.0,0.0,3.0,20739.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2308,5112309,1.0,38.0,30.0,70.0,3,4,5,1,7,1,24.0,17.0,0.0,0.0,21673.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2309,5112310,0.0,22.0,12.0,41.0,3,3,2,1,2,0,30.0,4.0,3.0,3.0,18610.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2310,5112311,0.0,40.0,2.0,52.0,3,1,1,0,4,0,22.0,12.0,0.0,3.0,21513.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
2311,5112312,1.0,29.0,19.0,59.0,4,1,2,1,1,1,18.0,4.0,0.0,1.0,17389.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2312,5112313,0.0,40.0,10.0,51.0,3,4,3,1,3,0,16.0,11.0,0.0,2.5,21736.822097865694,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2313,5112314,0.0,46.0,3.0,68.0,3,2,4,0,2,0,19.0,11.0,8.0,8.0,23441.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2314,5112315,0.0,36.0,14.0,40.0,3,4,3,0,1,0,16.0,7.0,0.0,6.0,21736.822097865694,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2315,5112316,1.0,27.0,8.0,60.0,4,5,3,1,2,1,20.0,9.0,2.0,8.0,18366.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2316,5112317,1.0,20.0,3.0,82.0,5,4,5,1,1,0,27.0,2.0,1.0,1.0,18325.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2317,5112318,0.0,55.0,19.0,53.0,3,4,4,0,3,0,28.0,37.0,7.0,7.0,31835.0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
2318,5112319,1.0,40.0,25.0,80.0,1,2,4,1,4,1,21.0,22.0,0.0,0.0,28194.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
2319,5112320,0.0,36.0,13.0,76.0,3,5,3,1,9,1,17.0,7.0,1.0,1.0,19663.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
2320,5112321,0.0,54.0,11.0,77.0,3,4,5,0,6,1,24.0,9.0,1.0,4.0,19440.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2321,5112322,0.0,61.0,31.0,82.0,4,3,5,0,5,0,25.0,23.0,14.0,12.0,26266.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2322,5112323,1.0,27.0,7.0,50.0,4,5,1,0,2,1,18.0,9.0,8.0,5.0,21828.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2323,5112324,0.0,28.0,5.0,43.0,3,3,3,1,1,0,20.0,5.0,0.0,4.0,19221.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2324,5112325,1.0,36.0,10.0,59.0,3,5,2,0,1,1,19.0,2.0,0.0,2.0,17323.0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
2325,5112326,0.0,34.0,9.0,31.0,3,2,3,1,1,1,23.0,8.0,0.0,6.0,17579.0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
2326,5112327,0.0,48.0,5.0,35.0,3,2,2,0,2,1,17.0,27.0,4.0,1.0,32752.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2327,5112328,0.0,31.0,7.0,66.0,2,3,2,1,4,0,27.0,13.0,5.0,7.0,20460.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2328,5112329,0.0,31.0,6.0,73.0,3,2,3,0,2,0,26.0,2.0,1.0,1.0,18083.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2329,5112330,0.0,51.0,22.0,71.0,3,4,1,1,0,1,27.0,11.0,1.0,0.0,20441.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2330,5112331,0.0,33.0,11.0,43.0,3,2,3,0,1,0,19.0,10.0,0.0,9.0,20487.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2331,5112332,0.0,28.0,11.0,59.0,3,1,3,0,3,0,18.0,10.0,1.0,7.0,18660.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2332,5112333,0.0,31.0,13.0,65.0,3,2,2,1,8,1,28.0,7.0,0.0,2.5,18929.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2333,5112334,0.0,60.0,3.0,59.0,4,2,3,1,8,0,17.0,21.0,2.0,4.0,21473.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
2334,5112335,0.0,46.0,5.0,61.0,4,5,1,0,2,0,25.0,11.0,4.0,10.0,21770.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2335,5112336,0.0,38.0,22.0,57.0,3,5,3,1,4,0,23.0,10.0,1.0,3.0,21768.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
2336,5112337,0.0,41.0,19.0,56.0,3,4,1,0,7,1,21.0,19.0,4.0,4.0,23945.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
2337,5112338,0.0,29.0,18.0,52.0,3,3,3,0,2,0,22.0,5.0,3.0,3.0,18207.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
2338,5112339,1.0,42.0,7.0,58.0,3,3,4,0,2,0,24.0,9.0,8.0,8.0,25355.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2339,5112340,0.0,36.0,4.0,59.0,3,5,1,1,1,0,26.0,1.0,0.0,0.0,17061.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
2340,5112341,0.0,28.0,4.0,63.0,3,3,4,0,0,0,22.0,10.0,1.0,7.0,22655.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
2341,5112342,0.0,30.0,6.0,30.0,4,4,3,0,1,0,18.0,8.152317880794701,1.0,2.0,21118.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2342,5112343,0.0,51.0,4.0,68.0,3,1,4,0,3,0,23.0,21.0,1.0,0.0,28734.0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2343,5112344,0.0,34.0,3.0,65.0,3,4,3,0,2,0,16.0,5.0,0.0,2.5,19033.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2344,5112345,0.0,42.0,25.0,56.0,3,2,5,0,1,1,26.0,10.0,5.0,8.0,22406.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2345,5112346,0.0,32.0,3.0,36.0,3,5,4,1,0,1,18.0,4.0,1.0,2.5,19078.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2346,5112347,0.0,39.0,16.0,77.0,3,4,5,0,0,0,17.0,21.0,11.0,10.0,28341.0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
2347,5112348,0.0,31.0,8.0,56.0,3,3,5,0,6,0,20.0,9.0,3.0,3.0,19204.0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
2348,5112349,1.0,36.0,1.0,55.0,3,5,3,1,0,0,19.0,7.0,1.0,5.0,17058.0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2349,5112350,0.0,40.0,15.0,44.0,4,3,3,1,1,0,19.0,21.0,4.0,9.0,34626.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
2350,5112351,1.0,33.0,9.0,39.0,3,2,5,1,7,0,25.0,13.0,1.0,7.0,17707.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2351,5112352,1.0,29.0,8.0,52.0,3,4,3,0,2,1,19.0,3.0,3.0,3.0,19441.0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2352,5112353,0.0,52.0,20.0,41.0,3,2,1,0,0,0,23.0,5.0,1.0,2.0,19258.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2353,5112354,0.0,43.0,9.0,72.0,2,1,3,1,1,0,17.0,6.0,1.0,4.0,17645.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2354,5112355,1.0,47.0,13.0,66.0,3,1,4,1,6,0,19.0,15.0,1.0,8.0,23314.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
2355,5112356,0.0,36.0,30.0,55.0,4,4,5,1,2,0,17.0,7.0,2.0,2.0,18559.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2356,5112357,0.0,51.0,15.0,79.0,3,3,2,0,5,0,17.0,17.0,3.0,2.0,25208.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
2357,5112358,1.0,36.0,15.0,38.0,3,2,1,1,4,1,30.0,14.0,7.0,8.0,20581.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2358,5112359,0.0,42.0,9.0,67.0,4,5,4,1,7,1,21.0,9.0,2.0,3.0,22032.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2359,5112360,0.0,50.0,11.0,58.0,4,4,4,1,7,0,23.0,23.0,3.0,4.0,29120.0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2360,5112361,0.0,33.0,16.0,75.0,3,2,1,1,3,0,17.0,9.0,1.0,4.0,20403.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
2361,5112362,1.0,36.0,7.0,63.0,3,2,5,0,4,1,27.0,7.0,0.0,2.0,17073.0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2362,5112363,1.0,23.0,6.0,50.0,4,4,2,1,1,1,17.0,2.0,1.0,2.5,18853.0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2363,5112364,0.0,57.0,30.0,56.0,4,2,2,1,3,0,17.0,32.0,0.0,0.0,29118.0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
2364,5112365,0.0,33.0,5.0,76.0,1,5,1,0,8,0,22.0,8.672185430463577,1.0,8.0,21055.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2365,5112366,1.0,35.0,16.0,59.0,5,2,1,0,6,1,19.0,7.0,2.0,2.0,20440.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2366,5112367,0.0,39.0,5.0,47.0,4,5,3,0,4,0,19.0,17.0,5.0,9.0,20902.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
2367,5112368,0.0,47.0,5.0,62.0,4,1,4,0,8,1,17.0,28.0,14.0,10.0,25333.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
2368,5112369,0.0,31.0,10.0,50.0,4,3,4,0,2,0,18.0,7.0,2.0,2.0,18141.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2369,5112370,0.0,39.0,13.0,66.0,3,2,4,0,4,0,26.0,7.0,1.0,0.0,20295.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2370,5112371,0.0,34.0,8.0,36.0,4,1,1,1,5,0,19.0,10.0,2.0,3.0,23119.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
2371,5112372,0.0,36.0,9.0,59.0,2,3,2,0,1,0,24.0,1.0,0.0,1.0,21736.822097865694,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2372,5112373,1.0,25.0,3.0,63.0,3,2,2,1,3,1,22.0,7.0,3.0,1.0,18293.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2373,5112374,0.0,31.0,9.0,32.0,3,3,2,1,0,1,23.0,3.0,2.0,2.0,17695.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
2374,5112375,0.0,45.0,7.0,52.0,3,1,5,0,4,1,19.0,17.0,0.0,0.0,28245.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2375,5112376,0.0,21.0,6.0,59.0,3,1,5,1,1,1,16.0,2.0,1.0,2.0,17380.0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2376,5112377,1.0,59.0,5.0,53.0,3,1,3,0,5,0,30.0,8.0,1.0,1.0,18479.0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2377,5112378,0.0,50.0,10.0,37.0,3,5,4,0,4,0,20.0,30.0,1.0,8.0,26466.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
2378,5112379,0.0,41.0,29.0,56.0,3,4,4,0,2,0,17.0,21.0,3.0,14.0,21605.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2379,5112380,0.0,32.0,9.0,68.0,1,2,1,0,5,0,28.0,14.0,6.0,8.0,21460.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2380,5112381,0.0,32.0,3.0,59.0,3,2,5,0,1,0,19.0,4.0,1.0,2.0,17439.0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2381,5112382,0.0,53.0,22.0,43.0,3,1,2,0,1,0,24.0,6.0,2.0,3.0,20258.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2382,5112383,1.0,34.0,18.0,58.0,3,5,3,0,8,1,18.0,16.0,8.0,8.0,29610.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2383,5112384,1.0,41.0,12.0,58.0,3,3,5,0,4,0,20.0,16.0,2.0,1.0,18018.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
2384,5112385,0.0,36.0,3.0,57.0,3,1,3,0,10,0,17.0,16.0,7.0,10.0,20717.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2385,5112386,1.0,29.0,5.0,48.0,3,4,3,0,7,0,23.0,6.0,3.0,2.0,20382.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2386,5112387,1.0,44.0,1.0,61.0,4,1,5,1,9,0,19.0,24.0,3.0,6.0,25482.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2387,5112388,0.0,34.0,25.0,67.0,3,2,4,0,1,0,19.0,9.0,1.0,8.0,22146.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
2388,5112389,0.0,35.0,31.0,67.0,4,2,3,0,2,0,19.0,9.0,2.0,8.0,22712.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2389,5112390,0.0,36.0,18.0,59.0,3,1,2,0,2,0,20.0,1.0,1.0,1.0,17232.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
2390,5112391,1.0,33.0,11.0,38.0,5,3,2,0,7,0,18.0,8.0,1.0,3.0,18408.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2391,5112392,0.0,49.0,23.0,72.0,3,4,4,0,3,0,21.0,27.0,1.0,2.0,31413.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2392,5112393,0.0,38.0,4.0,76.0,3,2,3,1,0,0,17.0,17.0,5.0,13.0,25609.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
2393,5112394,0.0,60.0,8.0,41.0,3,2,5,1,5,0,16.0,33.0,11.0,10.0,34566.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2394,5112395,0.0,31.0,25.0,71.0,3,3,5,1,1,0,17.0,11.0,8.0,9.0,24412.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2395,5112396,1.0,36.0,1.0,67.0,4,2,4,1,1,1,16.0,3.0,1.0,2.0,17174.0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2396,5112397,1.0,42.0,5.0,59.0,5,4,1,1,5,1,19.0,11.0,2.0,2.5,18778.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
2397,5112398,0.0,34.0,3.0,65.0,3,2,3,1,2,0,16.0,5.0,0.0,2.5,19033.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2398,5112399,1.0,34.0,19.0,76.0,3,3,5,1,3,1,26.0,12.0,1.0,1.0,24564.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
2399,5112400,1.0,40.0,26.0,57.0,4,1,4,1,2,1,17.0,9.0,1.0,0.0,24094.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2400,5112401,0.0,27.0,9.0,57.0,5,5,3,0,1,0,24.0,3.0,1.0,2.0,19621.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2401,5112402,0.0,40.0,27.0,54.0,3,1,4,1,1,0,16.0,20.0,2.0,13.0,20605.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2402,5112403,0.0,35.0,13.0,59.0,3,2,3,0,2,1,25.0,2.0,1.0,1.0,18220.0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
2403,5112404,0.0,51.0,8.0,34.0,4,3,3,0,2,0,22.0,20.206611570247933,0.0,0.0,21736.822097865694,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2404,5112405,0.0,26.0,2.0,60.0,4,1,3,0,1,1,18.0,1.0,1.0,0.0,17933.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
2405,5112406,0.0,34.0,7.0,41.0,3,5,3,1,1,0,19.0,16.0,2.0,10.0,19809.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2406,5112407,0.0,21.0,3.0,55.0,4,3,4,0,2,0,19.0,2.0,1.0,2.5,18836.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
2407,5112408,1.0,47.0,30.0,58.0,3,3,4,0,1,1,17.0,10.0,9.0,9.0,26849.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2408,5112409,0.0,37.0,11.0,68.0,3,1,5,1,6,0,25.0,17.0,0.0,3.0,18452.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2409,5112410,0.0,40.0,9.0,44.0,4,2,5,0,5,0,21.0,10.0,2.0,8.0,25991.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2410,5112411,0.0,35.0,11.0,45.0,3,5,1,0,1,0,25.0,3.0,1.0,2.5,18917.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2411,5112412,1.0,36.0,10.0,79.0,4,4,3,0,0,1,22.0,2.0,0.0,0.0,18388.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2412,5112413,1.0,57.0,17.0,74.0,3,2,4,0,10,1,24.0,8.0,5.0,4.0,20963.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
2413,5112414,0.0,55.0,9.0,33.0,3,4,3,1,2,1,19.0,21.0,0.0,2.0,29756.0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2414,5112415,0.0,43.0,15.0,64.0,3,5,5,0,6,0,29.0,22.0,1.0,0.0,32159.0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2415,5112416,0.0,34.0,9.0,62.0,4,1,3,0,3,0,17.0,14.0,5.0,7.0,17768.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
2416,5112417,0.0,50.0,23.0,59.0,3,2,3,1,4,1,21.0,27.0,0.0,0.0,34331.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
2417,5112418,1.0,36.0,3.0,57.0,3,3,5,0,6,1,19.0,6.0,1.0,2.0,17042.0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
2418,5112419,1.0,25.0,6.0,46.0,4,4,3,1,1,1,16.0,6.0,0.0,3.0,20744.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2419,5112420,0.0,35.0,5.0,58.0,3,2,5,0,1,1,18.0,5.0,1.0,3.0,20538.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2420,5112421,0.0,37.0,8.0,78.0,3,2,5,0,5,1,27.0,16.0,0.0,4.0,19284.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2421,5112422,1.0,33.0,15.0,59.0,3,2,1,1,5,1,18.0,8.0,0.0,4.0,17436.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2422,5112423,1.0,36.0,28.0,68.0,3,2,4,1,2,1,25.0,11.0,8.0,9.0,18022.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
2423,5112424,0.0,39.0,3.0,39.0,1,1,3,1,2,0,19.0,8.0,6.0,2.5,18844.0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2424,5112425,0.0,27.0,10.0,44.0,3,3,1,1,1,0,19.0,7.0,0.0,7.0,19105.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2425,5112426,0.0,32.0,27.0,68.0,4,3,5,0,2,0,19.0,11.0,2.0,9.0,22812.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2426,5112427,0.0,54.0,21.0,31.0,3,5,3,0,3,0,17.0,20.0,0.0,3.0,19869.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
2427,5112428,1.0,30.0,16.0,58.0,4,4,5,1,5,1,21.0,5.0,3.0,1.0,18335.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2428,5112429,0.0,43.0,10.0,80.0,1,5,4,0,7,1,22.0,19.0,1.0,1.0,18372.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2429,5112430,0.0,57.0,7.0,64.0,3,3,5,0,5,0,19.0,29.0,5.0,3.0,35943.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
2430,5112431,0.0,29.0,1.0,41.0,3,5,3,0,1,0,18.0,10.0,0.0,9.0,19319.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2431,5112432,0.0,28.0,11.0,58.0,3,2,4,0,2,0,24.0,9.0,1.0,8.0,22214.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2432,5112433,0.0,50.0,1.0,68.0,3,1,1,0,3,0,16.0,32.0,0.0,6.0,34517.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
2433,5112434,0.0,30.0,3.0,59.0,3,4,4,1,1,0,23.0,1.0,0.0,0.0,17476.0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2434,5112435,0.0,49.0,25.0,60.0,3,3,1,0,4,0,17.0,25.0,5.0,8.0,33174.0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
2435,5112436,0.0,32.0,3.0,38.0,3,4,3,0,4,1,19.0,10.0,0.0,7.0,19998.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
2436,5112437,0.0,36.0,4.0,54.0,4,2,2,0,0,0,18.0,5.0,1.0,1.0,17045.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2437,5112438,0.0,53.0,8.0,78.0,4,1,2,0,7,1,23.0,35.0,0.0,4.0,25934.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2438,5112439,0.0,45.0,24.0,42.0,3,1,5,0,1,1,20.0,9.0,0.0,8.0,18633.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2439,5112440,0.0,28.0,5.0,76.0,3,4,3,1,2,1,17.0,6.0,1.0,5.0,20478.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2440,5112441,0.0,35.0,10.0,55.0,3,5,4,1,1,0,17.0,14.0,3.0,12.0,27994.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
2441,5112442,1.0,36.0,3.0,57.0,3,1,5,1,6,1,19.0,6.0,1.0,2.0,17042.0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2442,5112443,0.0,36.0,4.0,53.0,3,1,2,1,4,0,20.0,9.0,1.0,4.0,17097.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2443,5112444,0.0,32.0,7.0,43.0,3,4,3,1,3,0,25.0,8.0,1.0,4.0,18038.0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
2444,5112445,0.0,38.0,11.0,67.0,5,2,3,1,3,0,17.0,20.0,1.0,11.0,28206.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
2445,5112446,0.0,25.0,6.0,55.0,2,2,5,0,1,0,17.0,6.0,1.0,2.5,19000.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
2446,5112447,0.0,30.0,10.0,48.0,3,5,2,0,0,1,24.0,8.152317880794701,4.0,7.0,21347.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2447,5112448,0.0,38.0,28.0,54.0,4,2,2,1,8,0,19.0,10.0,2.0,4.0,21731.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
