EmployeeID,Attrition,Age,TravelProfile,Department,HomeToWork,EducationField,Gender,HourlnWeek,Involvement,WorkLifeBalance,Designation,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,WorkExperience,LastPromotion,CurrentProfile,MaritalStatus,MonthlyIncome
5113548.0,0.0,27.0,Rarely,Sales,3.0,CA,Female,59.0,1.0,1.0,Manager,3.0,0.0,0.0,0.0,19.0,9.0,0.0,7.0,Single,21500.0
5113549.0,0.0,38.0,Rarely,Analytics,13.0,Statistics,Male,82.0,2.0,2.0,Executive,2.0,0.0,4.0,0.0,23.0,5.0,1.0,1.0,Single,20680.0
5113550.0,0.0,37.0,Rarely,Analytics,8.0,Statistics,Male,64.0,3.0,2.0,Manager,4.0,1.0,9.0,0.0,22.0,17.0,4.0,8.0,Single,21914.0
5113551.0,0.0,,Yes,Analytics,19.0,CA,Female,73.0,3.0,1.0,Executive,1.0,0.0,1.0,0.0,18.0,8.0,1.0,7.0,Single,17153.0
5113552.0,1.0,34.0,Yes,Analytics,32.0,CA,Female,56.0,4.0,1.0,Manager,3.0,0.0,2.0,0.0,28.0,15.0,4.0,9.0,Single,20508.0
5113553.0,0.0,45.0,Yes,Marketing,3.0,MBA,Male,39.0,3.0,2.0,Manager,1.0,1.0,5.0,1.0,17.0,15.0,1.0,3.0,Married,21743.0
5113554.0,0.0,30.0,No,Sales,5.0,Statistics,Male,63.0,3.0,2.0,Manager,3.0,0.0,2.0,0.0,20.0,5.0,1.0,3.0,Divorsed,20649.0
5113555.0,1.0,58.0,Rarely,Analytics,24.0,CA,F,64.0,3.0,4.0,Senior Manager,2.0,1.0,1.0,0.0,17.0,40.0,15.0,6.0,Divorsed,25312.0
5113556.0,1.0,47.0,Yes,Sales,28.0,Statistics,Female,77.0,1.0,3.0,Manager,3.0,1.0,4.0,1.0,17.0,,1.0,3.0,Single,21397.0
5113557.0,0.0,31.0,Yes,Analytics,8.0,Statistics,F,48.0,4.0,2.0,Senior Manager,3.0,0.0,1.0,0.0,29.0,10.0,8.0,9.0,Divorsed,23943.0
5113558.0,0.0,29.0,Yes,,11.0,Statistics,Female,61.0,3.0,1.0,Executive,4.0,0.0,0.0,0.0,19.0,8.0,1.0,1.0,M,18291.0
5113559.0,0.0,41.0,Yes,Sales,5.0,CA,Male,64.0,3.0,1.0,Manager,4.0,0.0,6.0,0.0,18.0,6.0,1.0,1.0,Married,20327.0
5113560.0,0.0,27.0,Rarely,Analytics,1.0,Statistics,F,68.0,3.0,1.0,Senior Manager,5.0,1.0,1.0,0.0,16.0,9.0,0.0,7.0,Divorsed,
5113561.0,0.0,48.0,Rarely,Sales,3.0,Marketing Diploma,Female,37.0,3.0,2.0,Manager,2.0,0.0,2.0,0.0,19.0,14.0,6.0,,Divorsed,19051.0
5113562.0,0.0,30.0,Rarely,Sales,11.0,Marketing Diploma,Male,72.0,4.0,5.0,Manager,3.0,1.0,1.0,0.0,23.0,10.0,1.0,4.0,Divorsed,21578.0
5113563.0,0.0,28.0,Rarely,Sales,27.0,Statistics,Male,48.0,4.0,2.0,Manager,5.0,1.0,1.0,0.0,16.0,5.0,0.0,4.0,Married,
5113564.0,1.0,27.0,Yes,Analytics,5.0,Statistics,Male,59.0,3.0,1.0,Executive,5.0,1.0,7.0,1.0,20.0,7.0,2.0,3.0,M,18042.0
5113565.0,0.0,34.0,No,Analytics,3.0,CA,Male,61.0,4.0,4.0,Executive,3.0,1.0,2.0,0.0,18.0,2.0,1.0,1.0,M,18008.0
5113566.0,0.0,45.0,Rarely,Analytics,31.0,Statistics,Male,34.0,3.0,4.0,AVP,5.0,0.0,4.0,0.0,19.0,25.0,15.0,18.0,Divorsed,32328.0
5113567.0,1.0,32.0,Rarely,Analytics,1.0,Statistics,Male,62.0,4.0,4.0,Executive,3.0,1.0,0.0,1.0,19.0,4.0,1.0,,Single,18730.0
5113568.0,0.0,31.0,Rarely,Marketing,3.0,MBA,Male,62.0,4.0,2.0,Manager,5.0,1.0,3.0,0.0,17.0,9.0,1.0,0.0,Divorsed,21410.0
5113569.0,1.0,25.0,Rarely,Sales,3.0,Engineer,Female,64.0,3.0,5.0,Executive,4.0,1.0,2.0,1.0,22.0,7.0,2.0,5.0,Single,19202.0
5113570.0,0.0,43.0,Rarely,Sales,5.0,Marketing Diploma,F,56.0,4.0,4.0,Senior Manager,1.0,1.0,3.0,0.0,19.0,23.0,15.0,17.0,Single,25231.0
5113571.0,0.0,37.0,Rarely,Analytics,26.0,CA,Female,52.0,4.0,3.0,Manager,1.0,0.0,7.0,0.0,18.0,9.0,1.0,3.0,Married,20731.0
5113572.0,0.0,37.0,Yes,Analytics,12.0,Other,Male,47.0,3.0,5.0,Senior Manager,2.0,1.0,1.0,1.0,19.0,10.0,0.0,7.0,Married,27185.0
5113573.0,1.0,41.0,Yes,Sales,5.0,Marketing Diploma,Male,56.0,3.0,5.0,Manager,4.0,0.0,1.0,0.0,23.0,8.0,7.0,7.0,Single,24355.0
5113574.0,1.0,45.0,Yes,Sales,27.0,Statistics,Female,80.0,3.0,5.0,Manager,5.0,1.0,2.0,0.0,19.0,5.0,0.0,0.0,Married,19286.0
5113575.0,0.0,51.0,Rarely,Analytics,31.0,Statistics,F,45.0,3.0,5.0,AVP,5.0,1.0,5.0,1.0,17.0,26.0,2.0,3.0,Divorsed,32880.0
5113576.0,0.0,29.0,Rarely,Sales,3.0,CA,Male,78.0,4.0,1.0,Manager,4.0,1.0,2.0,0.0,24.0,10.0,0.0,0.0,Divorsed,21644.0
5113577.0,0.0,38.0,Rarely,Sales,13.0,Statistics,F,60.0,4.0,3.0,Manager,1.0,0.0,3.0,1.0,,9.0,1.0,1.0,Married,22694.0
5113578.0,0.0,28.0,Rarely,Analytics,9.0,Statistics,Female,66.0,3.0,4.0,Executive,2.0,0.0,1.0,0.0,26.0,5.0,0.0,2.0,Single,18310.0
5113579.0,0.0,35.0,Rarely,Sales,18.0,CA,F,68.0,3.0,3.0,Manager,5.0,0.0,2.0,0.0,18.0,11.0,10.0,7.0,Single,22125.0
5113580.0,1.0,,Rarely,Analytics,25.0,Engineer,Male,,5.0,4.0,Executive,2.0,0.0,1.0,1.0,23.0,1.0,0.0,0.0,Single,17340.0
5113581.0,0.0,45.0,Yes,Analytics,8.0,Statistics,Male,77.0,2.0,4.0,Manager,3.0,0.0,4.0,0.0,22.0,9.0,0.0,2.0,Divorsed,21434.0
5113582.0,0.0,35.0,Rarely,Analytics,11.0,CA,F,68.0,3.0,4.0,Manager,3.0,0.0,4.0,0.0,17.0,11.0,5.0,4.0,Single,22142.0
5113583.0,0.0,29.0,No,Sales,3.0,Statistics,Male,61.0,3.0,2.0,Manager,3.0,1.0,1.0,0.0,19.0,4.0,0.0,2.0,Divorsed,19649.0
5113584.0,1.0,36.0,Rarely,Analytics,16.0,Other,Male,51.0,3.0,4.0,Manager,3.0,1.0,7.0,0.0,19.0,9.0,0.0,0.0,Married,19834.0
5113585.0,1.0,20.0,Yes,Analytics,7.0,Statistics,Female,66.0,4.0,1.0,Executive,2.0,1.0,1.0,1.0,23.0,1.0,1.0,0.0,Single,17926.0
5113586.0,0.0,30.0,Rarely,Analytics,5.0,Statistics,Male,78.0,3.0,1.0,Executive,4.0,0.0,1.0,0.0,29.0,7.0,1.0,5.0,M,18703.0
5113587.0,0.0,50.0,Rarely,Analytics,1.0,CA,Male,56.0,4.0,3.0,Executive,3.0,1.0,2.0,0.0,20.0,5.0,0.0,2.0,M,18690.0
5113588.0,0.0,32.0,No,Analytics,2.0,Engineer,Male,62.0,3.0,1.0,Manager,5.0,1.0,4.0,0.0,19.0,9.0,1.0,,Married,19087.0
5113589.0,0.0,40.0,No,Sales,29.0,Other,Male,58.0,5.0,3.0,Senior Manager,5.0,1.0,3.0,0.0,20.0,20.0,0.0,1.0,Married,25932.0
5113590.0,0.0,24.0,Rarely,Analytics,13.0,CA,Male,81.0,2.0,3.0,Executive,3.0,1.0,2.0,0.0,24.0,3.0,1.0,3.0,Single,19505.0
5113591.0,0.0,39.0,Rarely,Sales,5.0,Marketing Diploma,Female,79.0,5.0,2.0,Manager,1.0,0.0,3.0,1.0,26.0,21.0,1.0,4.0,Married,21405.0
5113592.0,0.0,46.0,Yes,Analytics,28.0,CA,F,55.0,3.0,3.0,VP,4.0,0.0,4.0,0.0,28.0,23.0,1.0,1.0,Single,34061.0
5113593.0,0.0,49.0,Yes,Analytics,11.0,Statistics,F,35.0,3.0,2.0,VP,5.0,1.0,9.0,1.0,16.0,22.0,1.0,2.0,Single,33665.0
5113594.0,0.0,36.0,Yes,Analytics,12.0,Statistics,Male,65.0,4.0,4.0,Manager,4.0,0.0,1.0,0.0,18.0,6.0,0.0,3.0,Single,21499.0
5113595.0,0.0,50.0,Rarely,Analytics,7.0,CA,Male,57.0,4.0,2.0,VP,3.0,1.0,3.0,0.0,19.0,24.0,1.0,1.0,Divorsed,34711.0
5113596.0,1.0,18.0,Rarely,,4.0,Statistics,Male,54.0,3.0,5.0,Executive,3.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,Single,16420.0
5113597.0,0.0,43.0,Rarely,Analytics,28.0,Engineer,Male,57.0,1.0,3.0,Executive,4.0,0.0,5.0,0.0,17.0,8.0,0.0,2.0,Married,19876.0
5113598.0,0.0,33.0,Rarely,Sales,22.0,Statistics,Male,82.0,5.0,4.0,Senior Manager,3.0,0.0,4.0,0.0,19.0,11.0,1.0,3.0,Married,25610.0
5113599.0,1.0,26.0,No,Sales,30.0,CA,Male,79.0,5.0,2.0,Manager,5.0,0.0,8.0,0.0,23.0,7.0,2.0,2.0,Single,19969.0
5113600.0,0.0,31.0,Rarely,Analytics,3.0,Statistics,Male,69.0,3.0,4.0,Executive,3.0,0.0,1.0,0.0,19.0,6.0,0.0,3.0,M,18477.0
5113601.0,0.0,44.0,Rarely,Sales,1.0,Marketing Diploma,Female,75.0,3.0,5.0,Manager,5.0,1.0,5.0,1.0,26.0,9.0,1.0,3.0,Married,20454.0
5113602.0,0.0,51.0,Yes,Analytics,23.0,CA,Male,43.0,3.0,1.0,AVP,3.0,0.0,3.0,1.0,21.0,33.0,13.0,14.0,Married,27245.0
5113603.0,0.0,35.0,Rarely,Analytics,5.0,Statistics,Male,64.0,4.0,4.0,Executive,3.0,0.0,4.0,0.0,18.0,15.0,6.0,,M,18768.0
5113604.0,1.0,34.0,Rarely,Analytics,13.0,CA,Male,40.0,5.0,3.0,Executive,2.0,0.0,8.0,0.0,19.0,9.0,2.0,4.0,Married,19408.0
5113605.0,1.0,23.0,Rarely,Analytics,11.0,CA,Female,81.0,3.0,1.0,,5.0,1.0,2.0,1.0,23.0,2.0,1.0,1.0,M,18398.0
5113606.0,0.0,39.0,Rarely,Analytics,3.0,Engineer,F,82.0,3.0,5.0,Senior Manager,5.0,1.0,2.0,0.0,19.0,16.0,6.0,12.0,Married,29582.0
5113607.0,0.0,40.0,Rarely,Sales,3.0,Statistics,F,79.0,3.0,1.0,VP,3.0,1.0,0.0,0.0,19.0,21.0,1.0,12.0,Married,33041.0
5113608.0,0.0,47.0,Rarely,Analytics,5.0,Statistics,Male,53.0,3.0,1.0,AVP,3.0,0.0,7.0,0.0,19.0,27.0,1.0,2.0,Divorsed,33861.0
5113609.0,0.0,34.0,Yes,Analytics,11.0,Engineer,Male,62.0,4.0,4.0,Manager,3.0,0.0,1.0,0.0,19.0,8.0,7.0,7.0,Married,20063.0
5113610.0,0.0,,No,Analytics,10.0,Engineer,Male,,3.0,4.0,Executive,3.0,0.0,2.0,0.0,19.0,2.0,1.0,1.0,M,17274.0
5113611.0,0.0,35.0,Rarely,Analytics,5.0,Engineer,F,70.0,3.0,4.0,Manager,2.0,0.0,2.0,0.0,,15.0,5.0,12.0,Single,22687.0
5113612.0,0.0,32.0,Rarely,Sales,7.0,CA,Male,57.0,3.0,5.0,Manager,3.0,0.0,1.0,0.0,21.0,12.0,5.0,7.0,Single,20010.0
5113613.0,0.0,46.0,Rarely,Analytics,3.0,Engineer,Male,60.0,3.0,1.0,Manager,1.0,0.0,2.0,0.0,16.0,12.0,1.0,4.0,Married,22379.0
5113614.0,1.0,38.0,Rarely,Analytics,3.0,CA,Male,51.0,3.0,5.0,Manager,4.0,1.0,4.0,0.0,16.0,7.0,1.0,4.0,Married,19855.0
5113615.0,0.0,37.0,Rarely,Analytics,15.0,Statistics,Female,65.0,3.0,5.0,Executive,5.0,0.0,1.0,0.0,17.0,18.0,12.0,17.0,M,18034.0
5113616.0,0.0,39.0,Yes,Sales,21.0,Statistics,Male,53.0,3.0,5.0,Manager,1.0,0.0,2.0,0.0,23.0,7.0,2.0,2.0,Married,19127.0
5113617.0,0.0,34.0,Yes,Analytics,2.0,CA,Male,67.0,4.0,2.0,Manager,5.0,1.0,0.0,0.0,25.0,14.0,4.0,9.0,Single,20343.0
5113618.0,0.0,37.0,Rarely,Sales,10.0,Marketing Diploma,Male,46.0,4.0,1.0,Manager,4.0,0.0,1.0,0.0,19.0,5.0,0.0,3.0,Married,19189.0
5113619.0,0.0,35.0,Rarely,Analytics,23.0,Statistics,Male,46.0,5.0,4.0,Executive,3.0,1.0,0.0,0.0,20.0,6.0,4.0,3.0,Single,19230.0
5113620.0,1.0,31.0,Yes,Sales,29.0,Marketing Diploma,F,54.0,4.0,4.0,Manager,5.0,0.0,6.0,0.0,,10.0,1.0,2.0,Single,22696.0
5113621.0,0.0,41.0,No,Sales,11.0,Statistics,Male,56.0,3.0,3.0,Manager,1.0,0.0,7.0,0.0,19.0,,1.0,10.0,Single,21230.0
5113622.0,0.0,45.0,Yes,Analytics,1.0,CA,Male,44.0,3.0,3.0,Manager,3.0,0.0,4.0,0.0,17.0,12.0,0.0,3.0,Single,20399.0
5113623.0,0.0,22.0,Rarely,Analytics,,Engineer,Male,80.0,3.0,1.0,Executive,2.0,0.0,0.0,0.0,19.0,3.0,2.0,1.0,Divorsed,
5113624.0,1.0,41.0,Rarely,Sales,1.0,Statistics,Female,64.0,3.0,4.0,Manager,2.0,1.0,8.0,1.0,16.0,8.0,0.0,5.0,Single,20993.0
5113625.0,0.0,,Yes,Sales,3.0,Marketing Diploma,Female,,3.0,2.0,Executive,3.0,0.0,6.0,0.0,23.0,6.0,1.0,2.0,M,
5113626.0,0.0,45.0,No,Analytics,2.0,Statistics,Male,74.0,4.0,1.0,Senior Manager,3.0,0.0,3.0,0.0,28.0,25.0,14.0,4.0,Married,25748.0
5113627.0,0.0,40.0,No,Sales,29.0,Other,Male,58.0,5.0,3.0,Senior Manager,5.0,0.0,3.0,0.0,20.0,20.0,0.0,1.0,Married,25932.0
5113628.0,1.0,,Yes,Sales,1.0,Engineer,Female,59.0,4.0,4.0,Executive,4.0,1.0,1.0,1.0,16.0,3.0,1.0,2.0,Single,17174.0
5113629.0,1.0,28.0,No,Analytics,25.0,Engineer,Male,72.0,4.0,3.0,Senior Manager,5.0,0.0,1.0,0.0,17.0,10.0,1.0,9.0,Single,23722.0
5113630.0,0.0,52.0,Rarely,Analytics,6.0,Engineer,F,55.0,3.0,3.0,Senior Manager,3.0,1.0,3.0,0.0,17.0,16.0,3.0,3.0,Married,29116.0
5113631.0,0.0,,Rarely,Analytics,2.0,Statistics,Male,52.0,3.0,4.0,Executive,1.0,0.0,1.0,0.0,16.0,5.0,0.0,3.0,M,17044.0
5113632.0,0.0,59.0,Rarely,Analytics,,CA,Female,51.0,1.0,3.0,Executive,5.0,1.0,4.0,1.0,25.0,12.0,0.0,0.0,M,17670.0
5113633.0,0.0,31.0,Rarely,Analytics,10.0,CA,Male,50.0,4.0,2.0,Executive,4.0,1.0,2.0,0.0,18.0,7.0,2.0,2.0,M,18141.0
5113634.0,0.0,26.0,Rarely,Analytics,5.0,Other,Male,59.0,3.0,4.0,Executive,3.0,0.0,7.0,1.0,25.0,8.0,1.0,3.0,Married,19977.0
5113635.0,0.0,37.0,Rarely,Analytics,1.0,Statistics,Male,51.0,4.0,1.0,Manager,3.0,0.0,1.0,0.0,23.0,7.0,0.0,7.0,Married,20993.0
5113636.0,0.0,47.0,No,Analytics,2.0,CA,F,68.0,3.0,1.0,Senior Manager,4.0,0.0,0.0,0.0,23.0,14.0,5.0,12.0,Married,26957.0
5113637.0,1.0,26.0,Yes,Marketing,,Statistics,Female,58.0,3.0,3.0,Executive,3.0,0.0,0.0,1.0,16.0,8.0,1.0,0.0,M,17741.0
5113638.0,0.0,57.0,Rarely,Analytics,25.0,Statistics,Male,53.0,2.0,3.0,Senior Manager,2.0,0.0,3.0,1.0,21.0,12.0,1.0,4.0,Married,24439.0
5113639.0,0.0,,Rarely,Analytics,10.0,CA,Female,,3.0,2.0,Executive,4.0,0.0,1.0,0.0,21.0,7.0,0.0,3.0,Single,17279.0
5113640.0,0.0,33.0,Rarely,Analytics,3.0,CA,Male,78.0,3.0,1.0,Executive,1.0,0.0,4.0,0.0,16.0,7.0,0.0,0.0,Single,17496.0
5113641.0,0.0,,No,Analytics,1.0,Statistics,Male,,3.0,4.0,Executive,2.0,0.0,0.0,0.0,17.0,4.0,0.0,2.0,M,17314.0
5113642.0,1.0,,Rarely,Analytics,3.0,Other,Male,62.0,4.0,3.0,Executive,3.0,1.0,6.0,1.0,20.0,7.0,0.0,0.0,Single,17090.0
5113643.0,0.0,39.0,Rarely,Analytics,3.0,Statistics,F,35.0,1.0,2.0,Manager,1.0,0.0,1.0,0.0,19.0,11.0,2.0,9.0,Single,23625.0
5113644.0,0.0,50.0,Rarely,Analytics,8.0,CA,F,43.0,4.0,1.0,VP,3.0,0.0,5.0,1.0,17.0,29.0,13.0,8.0,Married,33740.0
5113645.0,1.0,52.0,Rarely,Sales,6.0,Statistics,Male,64.0,3.0,3.0,Senior Manager,4.0,0.0,9.0,1.0,,10.0,7.0,7.0,Single,23446.0
5113646.0,0.0,43.0,Rarely,Analytics,15.0,Statistics,Male,64.0,3.0,2.0,AVP,5.0,0.0,6.0,0.0,29.0,22.0,1.0,0.0,Divorsed,32159.0
5113647.0,1.0,40.0,Rarely,Sales,26.0,Marketing Diploma,Male,57.0,4.0,4.0,Senior Manager,4.0,1.0,2.0,1.0,17.0,9.0,1.0,0.0,Single,24094.0
5113648.0,0.0,28.0,Rarely,Analytics,9.0,CA,Female,68.0,4.0,2.0,Executive,3.0,0.0,1.0,0.0,18.0,7.0,1.0,4.0,M,18187.0
5113649.0,1.0,30.0,Yes,Sales,27.0,Marketing Diploma,Female,52.0,4.0,1.0,Manager,5.0,1.0,5.0,0.0,20.0,9.0,0.0,1.0,Single,21696.0
5113650.0,0.0,42.0,Rarely,Marketing,13.0,MBA,Male,75.0,4.0,3.0,VP,2.0,0.0,4.0,0.0,21.0,24.0,13.0,7.0,Married,35141.0
5113651.0,0.0,30.0,Rarely,Analytics,11.0,CA,F,64.0,3.0,1.0,Senior Manager,3.0,0.0,9.0,0.0,19.0,9.0,0.0,2.0,Single,24667.0
5113652.0,1.0,37.0,Rarely,Analytics,12.0,CA,Male,81.0,4.0,1.0,Executive,3.0,1.0,1.0,1.0,23.0,3.0,1.0,1.0,Divorsed,19388.0
5113653.0,0.0,59.0,Rarely,Analytics,3.0,CA,F,78.0,3.0,3.0,VP,5.0,0.0,4.0,1.0,27.0,33.0,2.0,6.0,Divorsed,35701.0
5113654.0,0.0,41.0,Rarely,Sales,5.0,Statistics,F,81.0,3.0,4.0,VP,3.0,1.0,1.0,0.0,20.0,22.0,2.0,13.0,Divorsed,34041.0
5113655.0,0.0,46.0,Rarely,Sales,11.0,Marketing Diploma,F,64.0,4.0,2.0,Senior Manager,2.0,1.0,2.0,1.0,24.0,15.0,1.0,2.0,Divorsed,24071.0
5113656.0,0.0,39.0,No,Sales,13.0,Engineer,Female,57.0,3.0,3.0,Manager,2.0,0.0,2.0,1.0,19.0,7.0,2.0,4.0,Single,21666.0
5113657.0,0.0,32.0,Rarely,Sales,9.0,CA,Male,68.0,2.0,4.0,Manager,2.0,0.0,5.0,0.0,28.0,14.0,6.0,8.0,Married,21460.0
5113658.0,1.0,33.0,Yes,Analytics,30.0,CA,Female,54.0,4.0,3.0,Manager,3.0,1.0,1.0,0.0,27.0,14.0,3.0,8.0,Single,19508.0
5113659.0,1.0,59.0,Rarely,Analytics,26.0,CA,F,66.0,3.0,4.0,Senior Manager,1.0,0.0,2.0,0.0,18.0,41.0,16.0,7.0,Married,26312.0
5113660.0,1.0,,No,Analytics,6.0,Statistics,Male,65.0,4.0,4.0,Executive,5.0,1.0,6.0,0.0,22.0,5.0,0.0,0.0,M,17107.0
5113661.0,1.0,27.0,Yes,Analytics,5.0,Statistics,Male,59.0,3.0,5.0,Executive,5.0,0.0,7.0,1.0,20.0,7.0,2.0,3.0,Divorsed,18042.0
5113662.0,0.0,46.0,Rarely,Sales,3.0,Marketing Diploma,F,53.0,3.0,2.0,VP,5.0,0.0,3.0,0.0,17.0,22.0,2.0,1.0,Single,33947.0
5113663.0,0.0,31.0,Rarely,,3.0,CA,Female,59.0,5.0,4.0,Executive,1.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,Married,16129.0
5113664.0,0.0,46.0,Rarely,Analytics,8.0,CA,Male,75.0,3.0,5.0,Senior Manager,3.0,0.0,6.0,0.0,18.0,13.0,0.0,7.0,Married,25845.0
5113665.0,1.0,,Rarely,Analytics,8.0,Engineer,Male,,3.0,3.0,Executive,3.0,1.0,8.0,0.0,16.0,14.0,9.0,8.0,M,17339.0
5113666.0,1.0,37.0,Rarely,Analytics,18.0,Other,Male,53.0,3.0,1.0,Manager,3.0,0.0,8.0,0.0,20.0,10.0,,1.0,Married,20834.0
5113667.0,0.0,41.0,Rarely,Analytics,,Statistics,Male,76.0,3.0,5.0,Executive,1.0,0.0,3.0,0.0,27.0,12.0,1.0,0.0,M,17782.0
5113668.0,1.0,27.0,Yes,Marketing,23.0,MBA,Female,58.0,4.0,1.0,Executive,4.0,1.0,1.0,0.0,17.0,1.0,0.0,0.0,M,17863.0
5113669.0,1.0,35.0,Yes,Analytics,10.0,Statistics,Male,68.0,5.0,3.0,Manager,3.0,0.0,2.0,1.0,30.0,10.0,1.0,7.0,Single,22074.0
5113670.0,0.0,32.0,Yes,Sales,10.0,CA,Male,35.0,5.0,3.0,Manager,1.0,1.0,0.0,0.0,22.0,9.0,0.0,7.0,Married,19668.0
5113671.0,0.0,57.0,Rarely,Analytics,3.0,Statistics,Female,62.0,3.0,5.0,Executive,5.0,1.0,3.0,0.0,28.0,6.0,2.0,1.0,Divorsed,18066.0
5113672.0,0.0,34.0,Rarely,Sales,22.0,Statistics,Male,74.0,1.0,5.0,Manager,1.0,1.0,1.0,0.0,17.0,10.0,5.0,7.0,Single,20337.0
5113673.0,0.0,43.0,Yes,Analytics,8.0,Other,Male,69.0,3.0,5.0,Executive,3.0,0.0,5.0,0.0,23.0,9.0,3.0,1.0,Divorsed,18093.0
5113674.0,1.0,35.0,Rarely,Sales,5.0,Engineer,Male,56.0,3.0,5.0,Senior Manager,5.0,1.0,0.0,1.0,27.0,9.0,4.0,7.0,Single,24582.0
5113675.0,0.0,32.0,No,Sales,3.0,Statistics,Female,76.0,3.0,1.0,Executive,5.0,1.0,1.0,0.0,17.0,1.0,0.0,0.0,M,17827.0
5113676.0,0.0,36.0,Rarely,Sales,21.0,CA,Male,73.0,3.0,1.0,Manager,5.0,1.0,1.0,0.0,22.0,7.0,1.0,5.0,Married,21561.0
5113677.0,1.0,29.0,Rarely,Sales,,Marketing Diploma,Female,52.0,5.0,5.0,Executive,4.0,1.0,1.0,0.0,18.0,2.0,2.0,2.0,Single,17760.0
5113678.0,1.0,41.0,Rarely,Sales,25.0,Marketing Diploma,Male,70.0,4.0,3.0,Manager,3.0,1.0,3.0,1.0,18.0,9.0,2.0,1.0,Divorsed,22380.0
5113679.0,0.0,33.0,Yes,Sales,1.0,Statistics,Female,42.0,2.0,2.0,Manager,5.0,0.0,2.0,0.0,24.0,10.0,1.0,3.0,Divorsed,20376.0
5113680.0,0.0,38.0,Yes,Analytics,,CA,Male,66.0,3.0,1.0,Executive,3.0,1.0,0.0,0.0,22.0,3.0,0.0,2.0,Divorsed,17684.0
5113681.0,0.0,42.0,No,Marketing,7.0,MBA,Male,62.0,5.0,1.0,Manager,4.0,1.0,7.0,0.0,25.0,11.0,2.0,3.0,Married,22430.0
5113682.0,0.0,55.0,Rarely,Sales,6.0,Marketing Diploma,F,54.0,3.0,3.0,Manager,5.0,0.0,3.0,0.0,20.0,17.0,1.0,6.0,Married,21940.0
5113683.0,0.0,29.0,Rarely,Sales,6.0,CA,Male,43.0,4.0,1.0,Manager,4.0,1.0,1.0,1.0,18.0,10.0,0.0,9.0,Married,19187.0
5113684.0,0.0,53.0,Rarely,Analytics,24.0,Statistics,F,72.0,3.0,2.0,AVP,1.0,0.0,6.0,0.0,23.0,33.0,3.0,8.0,Single,29275.0
5113685.0,0.0,25.0,Rarely,Sales,27.0,CA,Female,32.0,3.0,5.0,Manager,2.0,0.0,1.0,0.0,28.0,,1.0,4.0,Single,21180.0
5113686.0,0.0,36.0,Yes,Analytics,7.0,Other,Male,49.0,4.0,4.0,,2.0,1.0,2.0,0.0,19.0,3.0,3.0,3.0,Divorsed,18376.0
5113687.0,0.0,51.0,Rarely,Sales,15.0,Statistics,Female,57.0,3.0,5.0,Manager,1.0,0.0,4.0,0.0,16.0,18.0,0.0,7.0,Married,19936.0
5113688.0,0.0,28.0,Rarely,Sales,11.0,Marketing Diploma,F,58.0,3.0,2.0,Manager,4.0,0.0,2.0,0.0,24.0,9.0,1.0,8.0,Divorsed,22214.0
5113689.0,1.0,30.0,Rarely,Analytics,,Engineer,Female,58.0,3.0,1.0,Executive,5.0,1.0,5.0,1.0,16.0,8.0,0.0,4.0,Single,17657.0
5113690.0,0.0,44.0,Rarely,Marketing,2.0,Statistics,Female,44.0,3.0,4.0,Executive,1.0,1.0,4.0,1.0,23.0,8.0,2.0,2.0,M,18195.0
5113691.0,0.0,39.0,Rarely,Sales,7.0,CA,Male,38.0,1.0,3.0,Senior Manager,3.0,1.0,2.0,0.0,,11.0,7.0,6.0,Married,23237.0
5113692.0,0.0,45.0,Rarely,Marketing,3.0,Statistics,Female,46.0,3.0,1.0,Executive,1.0,1.0,5.0,1.0,24.0,9.0,3.0,3.0,Married,19195.0
5113693.0,0.0,39.0,Rarely,Analytics,1.0,CA,Male,48.0,2.0,3.0,Senior Manager,2.0,0.0,0.0,0.0,22.0,19.0,3.0,7.0,Married,24613.0
5113694.0,0.0,48.0,Rarely,Analytics,5.0,Other,F,35.0,3.0,4.0,AVP,1.0,0.0,2.0,1.0,17.0,27.0,4.0,1.0,Married,32752.0
5113695.0,1.0,39.0,Rarely,Analytics,7.0,CA,Male,,3.0,4.0,Executive,5.0,1.0,7.0,1.0,26.0,8.0,2.0,2.0,Divorsed,17404.0
5113696.0,0.0,40.0,Rarely,Analytics,3.0,Statistics,Male,52.0,4.0,4.0,Executive,3.0,1.0,2.0,0.0,19.0,8.0,2.0,2.0,Single,17809.0
5113697.0,0.0,33.0,Rarely,Analytics,32.0,Statistics,Female,51.0,4.0,4.0,Executive,4.0,0.0,2.0,0.0,19.0,7.0,5.0,,Single,18837.0
5113698.0,0.0,39.0,Rarely,Marketing,3.0,Statistics,Female,42.0,4.0,2.0,Manager,1.0,1.0,8.0,0.0,16.0,13.0,0.0,4.0,Married,20204.0
5113699.0,0.0,33.0,No,Analytics,32.0,CA,Female,71.0,3.0,2.0,Executive,3.0,0.0,10.0,0.0,18.0,11.0,8.0,8.0,Single,20025.0
5113700.0,0.0,38.0,Rarely,Analytics,1.0,Statistics,F,51.0,3.0,3.0,Senior Manager,3.0,1.0,4.0,1.0,,10.0,0.0,0.0,Single,22861.0
